1080.27;-0.719704;-0.478832;0.502738;
1080.28;-0.732422;-0.470856;0.491785;
1080.2899;-0.739674;-0.437430;0.511407;
1080.2999;-0.738848;-0.451663;0.500105;
1080.3099;-0.733176;-0.473645;0.487969;
1080.32;-0.720523;-0.491516;0.489141;
1080.33;-0.693620;-0.514564;0.504099;
1080.34;-0.582456;-0.563446;0.585896;
1080.35;-0.514369;-0.572630;0.638372;
1080.36;-0.416650;-0.563305;0.713505;
1080.37;-0.309140;-0.576642;0.756252;
1080.38;-0.064573;-0.538272;0.840294;
1080.39;0.015142;-0.517421;0.855597;
1080.4;0.049264;-0.487578;0.871688;
1080.4099;0.046326;-0.442792;0.895427;
1080.4199;-0.087046;-0.369981;0.924953;
1080.4299;-0.186708;-0.320875;0.928536;
1080.44;-0.312499;-0.260334;0.913548;
1080.45;-0.385625;-0.199302;0.900873;
1080.46;-0.395361;-0.173270;0.902035;
1080.47;-0.442707;-0.096040;0.891508;
1080.48;-0.442140;-0.087590;0.892659;
1080.49;-0.472717;-0.126982;0.872017;
1080.5;-0.419915;-0.169406;0.891612;
1080.51;-0.332634;-0.216950;0.917762;
1080.52;-0.272356;-0.289185;0.917711;
1080.5299;-0.240456;-0.380309;0.893054;
1080.5399;-0.353259;-0.475820;0.805483;
1080.55;-0.461248;-0.463249;0.756737;
1080.5599;-0.556116;-0.436722;0.707113;
1080.57;-0.633365;-0.407384;0.657941;
1080.58;-0.755369;-0.400949;0.518321;
1080.59;-0.785858;-0.395533;0.475374;
1080.6;-0.794888;-0.377355;0.475138;
1080.61;-0.758076;-0.378526;0.531074;
1080.62;-0.591787;-0.448970;0.669488;
1080.63;-0.531583;-0.472549;0.702935;
1080.64;-0.513518;-0.455944;0.726921;
1080.6499;-0.479329;-0.426537;0.767014;
1080.6599;-0.450094;-0.364391;0.815251;
1080.67;-0.314111;-0.382027;0.869132;
1080.6799;-0.298492;-0.388205;0.871894;
1080.69;-0.307945;-0.425145;0.851130;
1080.7;-0.441724;-0.376188;0.814471;
1080.71;-0.505482;-0.418790;0.754389;
1080.72;-0.566986;-0.400960;0.719554;
1080.73;-0.600033;-0.400557;0.692470;
1080.74;-0.599422;-0.353100;0.718341;
1080.75;-0.600801;-0.310560;0.736607;
1080.76;-0.508065;-0.289934;0.811054;
1080.7699;-0.435239;-0.314173;0.843719;
1080.7799;-0.519632;-0.173211;0.836648;
1080.79;-0.561923;-0.109863;0.819861;
1080.7999;-0.599015;-0.028053;0.800246;
1080.8099;-0.655744;-0.011337;0.754898;
1080.82;-0.608240;-0.021131;0.793472;
1080.83;-0.526552;-0.105149;0.843615;
1080.84;-0.453305;-0.182097;0.872557;
1080.85;-0.412381;-0.195002;0.889897;
1080.86;-0.169668;-0.221431;0.960302;
1080.87;-0.004375;-0.187914;0.982176;
1080.88;0.093223;-0.235225;0.967460;
1080.89;0.108775;-0.255612;0.960641;
1080.8999;0.241416;-0.240760;0.940081;
1080.91;0.297868;-0.240248;0.923881;
1080.9199;0.299140;-0.213533;0.930010;
1080.9299;0.296524;-0.175793;0.938707;
1080.94;0.218301;-0.259283;0.940807;
1080.95;0.105836;-0.314257;0.943420;
1080.96;-0.039230;-0.374172;0.926529;
1080.97;-0.189763;-0.439088;0.878175;
1080.98;-0.345399;-0.557992;0.754550;
1080.99;-0.311543;-0.569118;0.760950;
1081.0;-0.180165;-0.633237;0.752696;
1081.01;-0.192614;-0.654103;0.731470;
1081.02;-0.246172;-0.723701;0.644714;
1081.03;-0.323315;-0.734043;0.597201;
1081.0399;-0.430822;-0.718096;0.546563;
1081.0499;-0.517568;-0.663760;0.539950;
1081.06;-0.521694;-0.589359;0.616840;
1081.07;-0.452448;-0.574889;0.681757;
1081.08;-0.335561;-0.529093;0.779396;
1081.09;-0.168882;-0.431165;0.886327;
1081.1;0.019566;-0.349606;0.936693;
1081.11;0.244615;-0.193350;0.950147;
1081.12;0.476825;0.039886;0.878093;
1081.13;0.507605;0.213846;0.834630;
1081.14;0.517582;0.419845;0.745546;
1081.15;0.415172;0.461414;0.784047;
1081.1599;0.303139;0.574053;0.760638;
1081.1699;0.241308;0.669107;0.702899;
1081.18;0.250366;0.818484;0.517109;
1081.19;0.335084;0.846170;0.414385;
1081.2;0.431104;0.837853;0.334891;
