2841.8;0.533;-6.688;7.34;
2841.81;0.359;-6.797;6.857;
2841.8198;0.254;-6.829;6.524;
2841.8298;0.367;-6.771;6.325;
2841.8398;0.797;-6.445;7.085;
2841.8499;0.982;-6.296;7.728;
2841.86;1.109;-6.019;8.122;
2841.8699;1.116;-5.74;8.289;
2841.88;1.319;-4.91;8.109;
2841.89;1.484;-4.472;7.975;
2841.9;1.709;-4.19;7.846;
2841.91;2.043;-3.919;7.646;
2841.92;2.549;-4.014;7.006;
2841.93;2.655;-4.083;6.739;
2841.94;2.777;-4.081;6.614;
2841.95;2.889;-3.852;6.832;
2841.96;3.204;-2.609;7.246;
2841.97;3.38;-2.021;7.382;
2841.9797;3.627;-1.541;7.64;
2841.9897;3.796;-1.355;7.818;
2842.0;3.834;-1.565;8.09;
2842.01;3.774;-1.986;8.417;
2842.02;3.635;-2.523;8.674;
2842.0298;3.568;-3.099;8.734;
2842.0398;3.448;-3.636;8.356;
2842.0498;3.646;-3.42;7.951;
2842.06;3.76;-2.802;7.486;
2842.07;3.737;-2.305;7.17;
2842.08;3.511;-1.983;7.132;
2842.0898;3.527;-2.13;7.324;
2842.0999;3.304;-2.583;8.089;
2842.1099;3.343;-3.228;8.5;
2842.1199;3.249;-4.211;8.709;
2842.1301;3.343;-4.361;8.637;
2842.14;3.492;-4.088;8.393;
2842.15;3.517;-3.623;7.99;
2842.16;3.256;-2.93;7.67;
2842.17;3.067;-3.038;7.619;
2842.18;2.857;-3.403;7.684;
2842.1897;2.853;-3.885;7.603;
2842.2;2.865;-5.086;7.804;
2842.21;3.045;-5.826;8.14;
2842.22;3.293;-6.05;8.405;
2842.23;3.562;-5.784;8.098;
2842.24;3.531;-4.953;8.005;
2842.2498;3.33;-4.695;8.128;
2842.2598;3.098;-4.521;8.219;
2842.27;2.877;-4.398;7.932;
2842.28;2.725;-4.767;7.398;
2842.29;2.863;-5.016;7.418;
2842.2998;3.119;-5.129;7.688;
2842.3098;3.316;-5.183;8.065;
2842.3198;3.498;-5.083;8.698;
2842.3298;3.287;-4.948;8.881;
2842.34;3.143;-4.951;8.885;
2842.35;3.097;-4.97;8.85;
2842.3599;3.071;-4.999;8.293;
2842.3699;3.095;-4.855;7.921;
2842.38;3.095;-4.723;7.796;
2842.39;3.182;-4.62;7.702;
2842.4001;3.012;-4.625;7.911;
2842.41;2.967;-4.424;7.774;
2842.42;3.01;-4.302;7.987;
2842.43;3.134;-4.277;8.266;
2842.44;3.344;-4.156;8.314;
2842.45;3.31;-4.12;8.236;
2842.4597;3.289;-4.191;8.086;
2842.47;3.199;-4.173;8.006;
2842.48;3.099;-4.239;7.782;
2842.49;3.113;-4.424;7.773;
2842.5;3.146;-4.519;7.905;
2842.5098;3.191;-4.623;7.939;
2842.5198;3.452;-4.723;8.408;
2842.5298;3.58;-4.778;8.482;
2842.54;3.569;-4.84;8.571;
2842.55;3.609;-4.856;8.366;
2842.56;3.608;-5.062;8.119;
2842.5698;3.464;-5.219;8.244;
2842.5798;3.359;-5.363;8.017;
2842.5898;3.197;-5.277;7.702;
2842.5999;3.203;-5.029;7.236;
2842.61;3.19;-4.92;7.136;
2842.6199;3.089;-4.943;7.361;
2842.63;3.117;-5.029;7.557;
2842.64;3.173;-5.031;7.95;
2842.65;3.097;-4.823;7.955;
2842.66;3.238;-4.654;8.008;
2842.6697;3.385;-4.489;8.013;
2842.68;3.393;-4.169;8.183;
2842.69;3.506;-4.076;8.298;
2842.7;3.599;-4.02;8.46;
2842.71;3.536;-3.978;8.541;
2842.72;3.334;-4.011;8.129;
2842.7297;3.233;-4.236;7.996;
2842.74;3.04;-4.57;7.913;
2842.75;2.901;-4.889;7.895;
2842.76;2.938;-5.039;7.832;
2842.77;2.938;-5.02;8.138;
2842.7798;3.104;-4.988;8.459;
2842.7898;3.476;-4.796;8.874;
2842.7998;3.537;-4.758;8.686;
2842.81;3.579;-4.632;8.315;
2842.82;3.577;-4.489;7.971;
2842.83;3.421;-4.399;7.773;
2842.8398;2.824;-4.059;7.428;
2842.8499;2.705;-4.088;7.91;
2842.8599;2.749;-4.246;8.302;
2842.8699;2.861;-4.412;8.615;
2842.8801;3.323;-4.654;8.624;
2842.89;3.44;-4.743;8.709;
2842.9;3.36;-4.659;8.6;
2842.91;3.357;-4.474;8.549;
2842.92;3.365;-3.993;8.339;
2842.93;3.245;-3.805;8.097;
2842.9397;3.114;-3.768;7.903;
2842.95;3.004;-3.854;7.864;
2842.96;3.164;-4.166;8.011;
2842.97;3.162;-4.266;8.136;
2842.98;3.105;-4.461;8.257;
2842.99;3.152;-4.587;8.277;
2842.9998;3.174;-4.506;8.369;
2843.0098;3.062;-4.502;8.212;
2843.02;2.886;-4.456;8.229;
2843.03;2.911;-4.266;8.214;
2843.04;2.948;-4.359;8.247;
2843.0498;3.006;-4.497;8.108;
2843.0598;3.13;-4.673;8.163;
2843.0698;3.201;-4.807;8.274;
2843.08;3.432;-4.96;8.596;
2843.09;3.431;-4.902;8.555;
2843.0999;3.399;-4.753;8.468;
2843.1099;3.369;-4.577;8.29;
2843.1199;3.33;-4.247;8.006;
2843.13;3.314;-4.031;7.85;
2843.14;3.277;-3.969;7.822;
2843.1501;3.322;-4.033;7.822;
2843.16;3.335;-4.466;7.804;
2843.17;3.324;-4.603;7.617;
2843.18;3.395;-4.927;7.418;
2843.19;3.664;-5.451;7.599;
2843.2;3.865;-5.673;7.776;
2843.2097;3.864;-5.706;7.753;
2843.22;3.759;-5.818;7.615;
2843.23;3.651;-5.928;7.441;
2843.24;3.565;-6.129;7.206;
2843.25;3.53;-5.939;6.975;
2843.2598;3.464;-5.751;6.891;
2843.2698;3.337;-5.654;6.924;
2843.2798;3.343;-5.734;7.093;
2843.29;3.307;-5.769;7.222;
2843.3;3.366;-5.804;7.35;
2843.31;3.466;-5.707;7.233;
2843.3198;3.393;-5.639;7.309;
2843.3298;3.414;-5.564;7.157;
2843.3398;3.435;-5.508;7.209;
2843.3499;3.464;-5.492;7.285;
2843.36;3.53;-5.527;7.363;
2843.3699;3.555;-5.468;7.146;
2843.38;3.573;-5.338;7.058;
2843.39;3.63;-5.284;6.954;
2843.4;3.645;-5.261;6.972;
2843.41;3.583;-5.364;6.979;
2843.4197;3.573;-5.445;6.987;
2843.43;3.804;-5.425;6.996;
2843.44;4.016;-5.302;6.986;
2843.45;4.014;-5.171;7.137;
2843.46;3.986;-5.121;7.051;
2843.47;3.887;-5.166;7.136;
2843.4797;3.852;-5.305;6.897;
2843.49;3.768;-5.46;6.743;
2843.5;3.65;-5.693;6.574;
2843.51;3.551;-5.945;6.341;
2843.52;3.475;-6.622;6.342;
2843.5298;3.524;-6.897;6.34;
2843.5398;3.67;-7.069;6.379;
2843.5498;3.811;-7.306;6.499;
2843.56;3.911;-7.252;6.481;
2843.57;3.885;-7.002;6.456;
2843.58;3.839;-6.719;6.488;
2843.5898;3.877;-6.296;6.549;
2843.5999;3.896;-5.913;6.729;
2843.6099;3.775;-5.909;6.768;
2843.6199;3.754;-5.936;6.583;
2843.6301;3.889;-6.106;6.565;
2843.64;3.946;-6.361;6.192;
2843.65;4.024;-6.492;6.035;
2843.66;4.097;-6.586;5.912;
2843.67;4.227;-6.747;5.913;
2843.68;4.255;-6.783;5.9;
2843.6897;4.21;-6.775;5.945;
2843.7;4.197;-6.81;5.99;
2843.71;4.179;-6.714;5.99;
2843.72;4.188;-6.672;5.669;
2843.73;4.078;-6.766;5.576;
2843.7397;4.025;-6.814;5.263;
2843.7498;4.037;-6.894;5.261;
2843.7598;4.156;-6.974;5.209;
2843.77;4.127;-6.868;5.189;
2843.78;4.037;-6.757;5.242;
2843.79;3.968;-6.642;4.846;
2843.7998;3.814;-6.7;4.594;
2843.8098;3.72;-6.939;4.322;
2843.8198;3.618;-7.245;4.051;
2843.83;3.502;-7.758;3.973;
2843.84;3.438;-8.579;3.818;
2843.8499;3.516;-8.83;3.854;
2843.8599;3.523;-8.91;3.718;
2843.8699;3.519;-8.705;3.754;
2843.88;3.373;-8.262;3.751;
2843.89;3.371;-8.18;3.687;
2843.9001;3.352;-8.119;3.68;
2843.91;3.343;-8.194;3.589;
2843.92;3.417;-8.341;3.126;
2843.93;3.525;-8.351;2.925;
2843.94;3.58;-8.39;2.796;
2843.95;3.691;-8.426;2.856;
2843.9597;3.651;-8.344;3.134;
2843.97;3.531;-8.336;3.08;
2843.98;3.452;-8.352;3.08;
2843.99;3.368;-8.472;2.855;
2844.0;3.413;-8.769;2.571;
2844.0098;3.403;-9.003;2.491;
2844.0198;3.433;-9.137;2.353;
2844.0298;3.421;-9.235;2.338;
2844.04;3.439;-8.897;1.582;
2844.05;3.504;-8.795;1.579;
2844.06;3.595;-8.834;1.789;
2844.0698;3.511;-8.862;1.792;
2844.0798;3.259;-8.939;1.756;
2844.0898;3.18;-8.939;1.455;
2844.0999;3.225;-9.077;1.474;
2844.11;3.249;-9.081;1.606;
2844.1199;3.102;-8.897;1.563;
2844.13;3.126;-8.972;1.629;
2844.14;3.149;-9.094;1.635;
2844.15;3.111;-9.245;1.44;
2844.16;3.114;-9.568;1.087;
2844.1702;3.124;-9.589;1.002;
2844.18;3.201;-9.52;1.007;
2844.19;3.281;-9.534;0.95;
2844.2;3.317;-9.354;0.877;
2844.21;3.31;-9.28;0.719;
2844.22;3.231;-9.226;0.232;
2844.2297;3.251;-9.354;0.008;
2844.24;3.56;-9.75;0.198;
2844.25;3.49;-9.774;0.064;
2844.26;3.527;-9.743;0.263;
2844.27;3.553;-9.692;0.486;
2844.2798;3.444;-9.447;0.618;
2844.2898;3.269;-9.372;0.446;
2844.2998;3.055;-9.337;-0.059;
2844.31;3.164;-9.529;-0.368;
2844.32;3.312;-9.756;-1.065;
2844.3298;3.363;-9.747;-1.102;
2844.3398;3.436;-9.72;-0.909;
2844.3499;3.536;-9.579;-0.773;
2844.3599;3.471;-9.291;-0.399;
2844.3699;3.338;-9.107;-0.536;
2844.3801;3.137;-9.046;-0.553;
2844.39;3.097;-9.122;-0.602;
2844.4;3.162;-9.125;-0.685;
2844.41;3.164;-9.18;-1.095;
2844.42;3.361;-9.382;-1.1;
2844.43;3.581;-9.41;-0.829;
2844.4397;3.416;-8.946;-1.213;
2844.45;3.34;-8.821;-1.064;
2844.46;3.372;-8.661;-0.978;
2844.47;3.329;-8.591;-1.103;
2844.48;3.249;-8.796;-1.002;
2844.4897;3.168;-8.933;-0.987;
2844.4998;3.057;-9.172;-1.431;
2844.51;3.035;-9.538;-1.726;
2844.52;3.402;-10.188;-1.581;
2844.53;3.288;-9.854;-1.788;
2844.54;3.325;-9.446;-1.819;
2844.5498;3.355;-9.009;-1.697;
2844.5598;3.433;-8.473;-1.878;
2844.5698;3.559;-8.523;-1.537;
2844.58;3.452;-8.534;-1.628;
2844.59;3.383;-8.682;-1.899;
2844.5999;3.551;-9.212;-1.692;
2844.6099;3.591;-9.347;-1.526;
2844.6199;3.547;-9.385;-1.421;
2844.63;3.408;-9.24;-1.276;
2844.64;3.408;-8.986;-1.243;
2844.6501;3.375;-8.735;-1.41;
